docname,topic,proportion
newsgroups:17370,008,1.0
newsgroups:17405,004,1.0
newsgroups:17440,001,1.0
newsgroups:17475,000,0.389203
newsgroups:17475,002,0.191081
newsgroups:17475,014,0.095291
newsgroups:17475,001,0.06168
newsgroups:17475,003,0.057701
newsgroups:17475,019,0.057136
newsgroups:17475,012,0.055828
newsgroups:17475,016,0.050735
newsgroups:17475,005,0.041345
newsgroups:17510,005,1.0
newsgroups:17545,005,1.0
newsgroups:17580,000,0.819639
newsgroups:17580,002,0.070401
newsgroups:17580,001,0.057644
newsgroups:17580,005,0.039285
newsgroups:17580,017,0.013032
newsgroups:17615,000,0.621694
newsgroups:17615,005,0.165066
newsgroups:17615,016,0.122195
newsgroups:17615,002,0.091045
newsgroups:17650,000,0.643809
newsgroups:17650,005,0.261598
newsgroups:17650,002,0.074297
newsgroups:17650,014,0.020296
newsgroups:17685,008,1.0
newsgroups:17720,005,1.0
newsgroups:17755,002,1.0
newsgroups:17790,000,1.0
newsgroups:17825,002,1.0
newsgroups:17860,000,0.661479
newsgroups:17860,001,0.13199
newsgroups:17860,005,0.094107
newsgroups:17860,002,0.076032
newsgroups:17860,004,0.026095
newsgroups:17860,003,0.010297
newsgroups:17895,000,1.0
newsgroups:17930,005,1.0
newsgroups:17965,002,0.329745
newsgroups:17965,000,0.311882
newsgroups:17965,006,0.163002
newsgroups:17965,001,0.149859
newsgroups:17965,003,0.030463
newsgroups:17965,016,0.015049
newsgroups:18000,000,1.0
newsgroups:18035,000,0.602252
newsgroups:18035,002,0.26819
newsgroups:18035,005,0.129559
newsgroups:18070,000,1.0
newsgroups:18105,000,0.512253
newsgroups:18105,005,0.146716
newsgroups:18105,016,0.098853
newsgroups:18105,001,0.065659
newsgroups:18105,006,0.050261
newsgroups:18105,002,0.047527
newsgroups:18105,013,0.039452
newsgroups:18105,017,0.039279
newsgroups:18140,005,1.0
newsgroups:18175,000,1.0
newsgroups:18210,000,0.418088
newsgroups:18210,012,0.156628
newsgroups:18210,005,0.128537
newsgroups:18210,016,0.088105
newsgroups:18210,002,0.077904
newsgroups:18210,019,0.032421
newsgroups:18210,003,0.025525
newsgroups:18210,017,0.024696
newsgroups:18210,001,0.019513
newsgroups:18210,015,0.014311
newsgroups:18245,008,1.0
newsgroups:18280,000,1.0
newsgroups:18315,000,0.85647
newsgroups:18315,001,0.14353
newsgroups:18350,002,0.640267
newsgroups:18350,000,0.173378
newsgroups:18350,004,0.096823
newsgroups:18350,005,0.089532
newsgroups:18385,000,0.846504
newsgroups:18385,001,0.147854
newsgroups:18385,005,0.005643
newsgroups:18420,000,0.436132
newsgroups:18420,012,0.132509
newsgroups:18420,002,0.097375
newsgroups:18420,001,0.088752
newsgroups:18420,014,0.087484
newsgroups:18420,003,0.084028
newsgroups:18420,005,0.05678
newsgroups:18420,004,0.01694
newsgroups:18455,005,1.0
newsgroups:18490,000,1.0
newsgroups:18525,000,0.451922
newsgroups:18525,001,0.189383
newsgroups:18525,002,0.181783
newsgroups:18525,005,0.100075
newsgroups:18525,003,0.076837
newsgroups:18560,002,1.0
newsgroups:18595,006,1.0
newsgroups:18630,000,1.0
newsgroups:18665,000,1.0
newsgroups:18700,000,1.0
newsgroups:18735,000,0.420672
newsgroups:18735,002,0.378678
newsgroups:18735,001,0.113675
newsgroups:18735,004,0.053966
newsgroups:18735,005,0.03301
newsgroups:18770,002,1.0
newsgroups:18805,003,1.0
newsgroups:18840,002,1.0
newsgroups:18875,000,1.0
newsgroups:18910,000,0.839269
newsgroups:18910,002,0.06377
newsgroups:18910,011,0.04898
newsgroups:18910,005,0.047981
newsgroups:18945,001,0.465175
newsgroups:18945,000,0.232364
newsgroups:18945,002,0.171619
newsgroups:18945,003,0.130842
newsgroups:18980,000,1.0
newsgroups:19015,005,0.576636
newsgroups:19015,006,0.168895
newsgroups:19015,001,0.080314
newsgroups:19015,000,0.075117
newsgroups:19015,016,0.046114
newsgroups:19015,003,0.030812
newsgroups:19015,002,0.022111
newsgroups:19050,008,0.624589
newsgroups:19050,012,0.375411
newsgroups:19085,005,1.0
newsgroups:19120,002,1.0
newsgroups:19155,000,0.387146
newsgroups:19155,005,0.315433
newsgroups:19155,002,0.161991
newsgroups:19155,006,0.098948
newsgroups:19155,001,0.036482
newsgroups:19190,003,1.0
newsgroups:19225,002,1.0
newsgroups:19260,005,0.228346
newsgroups:19260,012,0.200622
newsgroups:19260,001,0.185537
newsgroups:19260,000,0.151386
newsgroups:19260,006,0.139442
newsgroups:19260,002,0.052887
newsgroups:19260,003,0.04178
newsgroups:19295,006,1.0
newsgroups:19330,016,1.0
newsgroups:19365,005,1.0
newsgroups:19400,001,0.523592
newsgroups:19400,006,0.14187
newsgroups:19400,002,0.092592
newsgroups:19400,003,0.076582
newsgroups:19400,016,0.071119
newsgroups:19400,000,0.046386
newsgroups:19400,004,0.026292
newsgroups:19400,012,0.021567
newsgroups:19435,005,0.713527
newsgroups:19435,016,0.090145
newsgroups:19435,000,0.081446
newsgroups:19435,003,0.054245
newsgroups:19435,002,0.04117
newsgroups:19435,006,0.019466
newsgroups:19470,000,1.0
newsgroups:19505,002,1.0
newsgroups:19540,005,1.0
newsgroups:19575,005,1.0
newsgroups:19610,000,1.0
newsgroups:19645,000,0.787522
newsgroups:19645,005,0.140356
newsgroups:19645,002,0.072123
newsgroups:19680,000,0.412384
newsgroups:19680,005,0.255707
newsgroups:19680,001,0.150026
newsgroups:19680,010,0.076999
newsgroups:19680,003,0.069944
newsgroups:19680,002,0.034939
newsgroups:19715,005,0.47014
newsgroups:19715,000,0.182786
newsgroups:19715,002,0.16827
newsgroups:19715,006,0.073343
newsgroups:19715,003,0.060899
newsgroups:19715,001,0.044561
newsgroups:19750,000,1.0
newsgroups:19785,008,1.0
newsgroups:19820,005,0.366703
newsgroups:19820,000,0.288652
newsgroups:19820,001,0.139847
newsgroups:19820,008,0.114697
newsgroups:19820,014,0.037485
newsgroups:19820,003,0.019095
newsgroups:19820,016,0.01831
newsgroups:19820,002,0.015211
newsgroups:19855,002,1.0
newsgroups:19890,005,1.0
newsgroups:19925,008,1.0
newsgroups:19960,000,0.583763
newsgroups:19960,012,0.416237
newsgroups:19995,005,1.0
newsgroups:15,005,1.0
newsgroups:50,002,1.0
newsgroups:85,005,1.0
newsgroups:120,005,0.418536
newsgroups:120,000,0.274252
newsgroups:120,006,0.100364
newsgroups:120,001,0.0604
newsgroups:120,012,0.046381
newsgroups:120,007,0.037033
newsgroups:120,002,0.036466
newsgroups:120,004,0.026567
newsgroups:155,016,1.0
newsgroups:190,000,0.374561
newsgroups:190,005,0.206014
newsgroups:190,001,0.166135
newsgroups:190,002,0.131187
newsgroups:190,003,0.122103
newsgroups:225,000,1.0
newsgroups:260,000,0.56707
newsgroups:260,005,0.254257
newsgroups:260,016,0.139985
newsgroups:260,001,0.038688
newsgroups:295,000,1.0
newsgroups:330,002,1.0
newsgroups:365,005,0.446221
newsgroups:365,000,0.339086
newsgroups:365,016,0.187882
newsgroups:365,006,0.026811
newsgroups:400,000,1.0
newsgroups:435,002,1.0
newsgroups:470,000,0.724222
newsgroups:470,005,0.224166
newsgroups:470,003,0.051612
newsgroups:505,000,1.0
newsgroups:540,005,1.0
newsgroups:575,000,1.0
newsgroups:610,005,1.0
newsgroups:645,005,1.0
newsgroups:680,006,1.0
newsgroups:715,003,0.372663
newsgroups:715,001,0.212692
newsgroups:715,005,0.199159
newsgroups:715,000,0.145906
newsgroups:715,006,0.069582
newsgroups:750,005,1.0
newsgroups:785,005,0.506587
newsgroups:785,000,0.272778
newsgroups:785,003,0.053178
newsgroups:785,001,0.047232
newsgroups:785,016,0.039668
newsgroups:785,012,0.028933
newsgroups:785,002,0.028123
newsgroups:785,006,0.018
newsgroups:785,008,0.005501
newsgroups:820,000,1.0
newsgroups:855,005,1.0
newsgroups:890,000,1.0
newsgroups:925,000,0.319508
newsgroups:925,001,0.275092
newsgroups:925,016,0.140202
newsgroups:925,003,0.108042
newsgroups:925,005,0.083635
newsgroups:925,006,0.054101
newsgroups:925,004,0.019419
newsgroups:960,005,1.0
newsgroups:995,006,1.0
newsgroups:1030,001,0.659542
newsgroups:1030,003,0.197156
newsgroups:1030,017,0.0915
newsgroups:1030,013,0.051802
newsgroups:1065,001,1.0
newsgroups:1100,004,1.0
newsgroups:1135,001,1.0
newsgroups:1170,004,0.312436
newsgroups:1170,003,0.234703
newsgroups:1170,001,0.206998
newsgroups:1170,007,0.172035
newsgroups:1170,015,0.060358
newsgroups:1170,002,0.01347
newsgroups:1205,010,0.563432
newsgroups:1205,009,0.299724
newsgroups:1205,004,0.122376
newsgroups:1205,003,0.014468
newsgroups:1240,009,1.0
newsgroups:1275,003,1.0
newsgroups:1310,001,1.0
newsgroups:1345,001,0.551183
newsgroups:1345,019,0.117083
newsgroups:1345,007,0.108558
newsgroups:1345,004,0.09975
newsgroups:1345,003,0.070795
newsgroups:1345,005,0.05263
newsgroups:1380,003,1.0
newsgroups:1415,010,1.0
newsgroups:1450,009,1.0
newsgroups:1485,001,0.612177
newsgroups:1485,003,0.387823
newsgroups:1520,009,0.475019
newsgroups:1520,001,0.206352
newsgroups:1520,003,0.085715
newsgroups:1520,004,0.084105
newsgroups:1520,002,0.034874
newsgroups:1520,000,0.033896
newsgroups:1520,012,0.025193
newsgroups:1520,016,0.022418
newsgroups:1520,010,0.015466
newsgroups:1520,013,0.013019
newsgroups:1555,001,1.0
newsgroups:1590,001,1.0
newsgroups:1625,001,0.404233
newsgroups:1625,000,0.17868
newsgroups:1625,013,0.16747
newsgroups:1625,008,0.088271
newsgroups:1625,016,0.054882
newsgroups:1625,002,0.045929
newsgroups:1625,017,0.038294
newsgroups:1625,003,0.022242
newsgroups:1660,009,1.0
newsgroups:1695,013,1.0
newsgroups:1730,004,1.0
newsgroups:1765,001,1.0
newsgroups:1800,009,1.0
newsgroups:1835,008,1.0
newsgroups:1870,001,0.342187
newsgroups:1870,003,0.325002
newsgroups:1870,002,0.166537
newsgroups:1870,004,0.1125
newsgroups:1870,005,0.053774
newsgroups:1905,001,1.0
newsgroups:1940,001,0.711579
newsgroups:1940,009,0.147509
newsgroups:1940,003,0.09388
newsgroups:1940,002,0.047031
newsgroups:1975,009,0.394958
newsgroups:1975,010,0.188438
newsgroups:1975,016,0.110508
newsgroups:1975,004,0.101763
newsgroups:1975,001,0.070416
newsgroups:1975,012,0.049796
newsgroups:1975,003,0.04459
newsgroups:1975,011,0.039532
newsgroups:2010,019,1.0
newsgroups:2045,007,1.0
newsgroups:2080,013,1.0
newsgroups:2115,013,1.0
newsgroups:2150,013,1.0
newsgroups:2185,001,1.0
newsgroups:2220,013,1.0
newsgroups:2255,004,1.0
newsgroups:2290,003,1.0
newsgroups:2325,018,1.0
newsgroups:2360,009,1.0
newsgroups:2395,013,0.473366
newsgroups:2395,004,0.298384
newsgroups:2395,003,0.228249
newsgroups:2430,009,1.0
newsgroups:2465,009,1.0
newsgroups:2500,003,1.0
newsgroups:2535,004,1.0
newsgroups:2570,003,1.0
newsgroups:2605,004,0.294132
newsgroups:2605,013,0.278096
newsgroups:2605,009,0.145016
newsgroups:2605,001,0.095153
newsgroups:2605,018,0.084948
newsgroups:2605,003,0.072732
newsgroups:2605,000,0.016988
newsgroups:2605,007,0.012934
newsgroups:2640,013,1.0
newsgroups:2675,013,1.0
newsgroups:2710,009,1.0
newsgroups:2745,001,1.0
newsgroups:2780,009,1.0
newsgroups:2815,001,0.546573
newsgroups:2815,018,0.453427
newsgroups:2850,010,1.0
newsgroups:2885,004,1.0
newsgroups:2920,011,1.0
newsgroups:2955,013,1.0
newsgroups:2990,004,1.0
newsgroups:3025,004,0.420224
newsgroups:3025,010,0.379462
newsgroups:3025,013,0.104921
newsgroups:3025,002,0.073995
newsgroups:3025,003,0.021397
newsgroups:3060,002,1.0
newsgroups:3095,004,1.0
newsgroups:3130,010,1.0
newsgroups:3165,013,1.0
newsgroups:3200,010,1.0
newsgroups:3235,012,1.0
newsgroups:3270,003,1.0
newsgroups:3305,003,1.0
newsgroups:3340,010,0.662587
newsgroups:3340,004,0.236479
newsgroups:3340,001,0.100934
newsgroups:3375,004,1.0
newsgroups:3410,000,1.0
newsgroups:3445,018,0.708824
newsgroups:3445,004,0.291176
newsgroups:3480,018,1.0
newsgroups:3515,003,0.828086
newsgroups:3515,018,0.171914
newsgroups:3550,010,1.0
newsgroups:3585,018,1.0
newsgroups:3620,004,1.0
newsgroups:3655,003,1.0
newsgroups:3690,018,1.0
newsgroups:3725,003,0.358491
newsgroups:3725,019,0.224182
newsgroups:3725,011,0.124637
newsgroups:3725,004,0.123105
newsgroups:3725,005,0.101623
newsgroups:3725,002,0.067962
newsgroups:3760,018,1.0
newsgroups:3795,007,0.605661
newsgroups:3795,001,0.394337
newsgroups:3830,010,0.450829
newsgroups:3830,007,0.309727
newsgroups:3830,014,0.114008
newsgroups:3830,004,0.070325
newsgroups:3830,003,0.055112
newsgroups:3865,000,0.494878
newsgroups:3865,001,0.311209
newsgroups:3865,002,0.193913
newsgroups:3900,007,1.0
newsgroups:3935,010,1.0
newsgroups:3970,018,0.502656
newsgroups:3970,004,0.379127
newsgroups:3970,001,0.118217
newsgroups:4005,015,1.0
newsgroups:4040,003,1.0
newsgroups:4075,002,1.0
newsgroups:4110,010,0.308481
newsgroups:4110,001,0.211912
newsgroups:4110,011,0.209514
newsgroups:4110,018,0.188091
newsgroups:4110,003,0.041514
newsgroups:4110,016,0.040488
newsgroups:4145,007,1.0
newsgroups:4180,018,1.0
newsgroups:4215,004,1.0
newsgroups:4250,007,1.0
newsgroups:4285,011,0.458399
newsgroups:4285,003,0.214641
newsgroups:4285,017,0.194665
newsgroups:4285,004,0.070743
newsgroups:4285,019,0.061553
newsgroups:4320,003,1.0
newsgroups:4355,011,1.0
newsgroups:4390,003,1.0
newsgroups:4425,002,1.0
newsgroups:4460,003,1.0
newsgroups:4495,004,0.507798
newsgroups:4495,018,0.492202
newsgroups:4530,003,1.0
newsgroups:4565,002,1.0
newsgroups:4600,003,1.0
newsgroups:4635,010,1.0
newsgroups:4670,018,1.0
newsgroups:4705,011,1.0
newsgroups:4740,004,1.0
newsgroups:4775,011,0.339008
newsgroups:4775,014,0.333391
newsgroups:4775,003,0.327601
newsgroups:4810,011,1.0
newsgroups:4845,010,1.0
newsgroups:4880,003,0.755914
newsgroups:4880,018,0.244086
newsgroups:4915,004,1.0
newsgroups:4950,011,1.0
newsgroups:4985,018,1.0
newsgroups:5020,001,1.0
newsgroups:5055,002,1.0
newsgroups:5090,009,0.296761
newsgroups:5090,001,0.228895
newsgroups:5090,002,0.124876
newsgroups:5090,003,0.082356
newsgroups:5090,005,0.060425
newsgroups:5090,000,0.051068
newsgroups:5090,013,0.036353
newsgroups:5090,017,0.034167
newsgroups:5090,004,0.031045
newsgroups:5090,012,0.028611
newsgroups:5125,001,1.0
newsgroups:5160,013,1.0
newsgroups:5195,004,1.0
newsgroups:5230,004,1.0
newsgroups:5265,010,1.0
newsgroups:5300,001,0.485149
newsgroups:5300,013,0.335342
newsgroups:5300,003,0.179509
newsgroups:5335,007,1.0
newsgroups:5370,001,0.551803
newsgroups:5370,009,0.141795
newsgroups:5370,013,0.141263
newsgroups:5370,003,0.134773
newsgroups:5370,002,0.030366
newsgroups:5405,003,1.0
newsgroups:5440,008,1.0
newsgroups:5475,009,1.0
newsgroups:5510,001,1.0
newsgroups:5545,003,1.0
newsgroups:5580,009,0.320712
newsgroups:5580,013,0.239305
newsgroups:5580,004,0.159623
newsgroups:5580,003,0.150683
newsgroups:5580,011,0.046905
newsgroups:5580,000,0.046402
newsgroups:5580,001,0.03637
newsgroups:5615,003,1.0
newsgroups:5650,001,1.0
newsgroups:5685,009,1.0
newsgroups:5720,001,0.322427
newsgroups:5720,013,0.280953
newsgroups:5720,004,0.14891
newsgroups:5720,003,0.107634
newsgroups:5720,009,0.105802
newsgroups:5720,002,0.034273
newsgroups:5755,003,0.604213
newsgroups:5755,013,0.165479
newsgroups:5755,019,0.147333
newsgroups:5755,001,0.082975
newsgroups:5790,011,0.692766
newsgroups:5790,003,0.170699
newsgroups:5790,009,0.11
newsgroups:5790,004,0.026535
newsgroups:5825,013,0.548289
newsgroups:5825,004,0.304271
newsgroups:5825,007,0.147441
newsgroups:5860,001,0.459372
newsgroups:5860,013,0.344868
newsgroups:5860,019,0.118638
newsgroups:5860,003,0.077123
newsgroups:5895,011,1.0
newsgroups:5930,001,1.0
newsgroups:5965,013,1.0
newsgroups:6000,001,0.432546
newsgroups:6000,002,0.229612
newsgroups:6000,007,0.187514
newsgroups:6000,000,0.150328
newsgroups:6035,013,1.0
newsgroups:6070,007,0.453673
newsgroups:6070,004,0.404414
newsgroups:6070,003,0.141913
newsgroups:6105,003,1.0
newsgroups:6140,000,1.0
newsgroups:6175,007,0.473264
newsgroups:6175,002,0.29003
newsgroups:6175,001,0.142193
newsgroups:6175,004,0.056725
newsgroups:6175,000,0.037789
newsgroups:6210,003,1.0
newsgroups:6245,007,0.413799
newsgroups:6245,006,0.267275
newsgroups:6245,004,0.202677
newsgroups:6245,003,0.116248
newsgroups:6280,007,0.824437
newsgroups:6280,002,0.175563
newsgroups:6315,004,1.0
newsgroups:6350,003,1.0
newsgroups:6385,010,1.0
newsgroups:6420,007,1.0
newsgroups:6455,007,1.0
newsgroups:6490,001,0.358575
newsgroups:6490,007,0.240993
newsgroups:6490,003,0.218074
newsgroups:6490,002,0.164797
newsgroups:6490,004,0.01756
newsgroups:6525,002,0.272109
newsgroups:6525,006,0.253631
newsgroups:6525,007,0.157362
newsgroups:6525,003,0.122517
newsgroups:6525,005,0.058019
newsgroups:6525,001,0.04949
newsgroups:6525,000,0.030684
newsgroups:6525,008,0.022313
newsgroups:6525,013,0.020362
newsgroups:6525,016,0.013512
newsgroups:6560,015,1.0
newsgroups:6595,015,1.0
newsgroups:6630,007,1.0
newsgroups:6665,007,1.0
newsgroups:6700,007,1.0
newsgroups:6735,003,1.0
newsgroups:6770,003,1.0
newsgroups:6805,007,0.454795
newsgroups:6805,003,0.27863
newsgroups:6805,018,0.266575
newsgroups:6840,019,1.0
newsgroups:6875,001,1.0
newsgroups:6910,002,0.426799
newsgroups:6910,014,0.186209
newsgroups:6910,003,0.130039
newsgroups:6910,012,0.081447
newsgroups:6910,013,0.068661
newsgroups:6910,019,0.059196
newsgroups:6910,001,0.047649
newsgroups:6945,007,1.0
newsgroups:6980,007,0.603392
newsgroups:6980,001,0.349144
newsgroups:6980,003,0.047464
newsgroups:7015,003,1.0
newsgroups:7050,014,1.0
newsgroups:7085,002,1.0
newsgroups:7120,002,1.0
newsgroups:7155,002,1.0
newsgroups:7190,000,1.0
newsgroups:7225,003,0.47378
newsgroups:7225,001,0.275126
newsgroups:7225,011,0.155398
newsgroups:7225,014,0.095697
newsgroups:7260,002,0.433886
newsgroups:7260,007,0.234277
newsgroups:7260,018,0.137003
newsgroups:7260,003,0.106065
newsgroups:7260,012,0.08877
newsgroups:7295,001,1.0
newsgroups:7330,002,0.550523
newsgroups:7330,008,0.240919
newsgroups:7330,000,0.208558
newsgroups:7365,002,1.0
newsgroups:7400,002,0.383188
newsgroups:7400,019,0.205878
newsgroups:7400,001,0.182271
newsgroups:7400,012,0.114798
newsgroups:7400,003,0.113865
newsgroups:7435,002,0.349991
newsgroups:7435,014,0.336348
newsgroups:7435,012,0.228093
newsgroups:7435,001,0.085569
newsgroups:7470,002,1.0
newsgroups:7505,003,0.293709
newsgroups:7505,001,0.239744
newsgroups:7505,018,0.237684
newsgroups:7505,004,0.228863
newsgroups:7540,014,1.0
newsgroups:7575,002,1.0
newsgroups:7610,002,0.394888
newsgroups:7610,003,0.187087
newsgroups:7610,014,0.146595
newsgroups:7610,004,0.105219
newsgroups:7610,005,0.073728
newsgroups:7610,012,0.072371
newsgroups:7610,001,0.020113
newsgroups:7645,002,1.0
newsgroups:7680,014,0.382044
newsgroups:7680,002,0.167658
newsgroups:7680,003,0.157523
newsgroups:7680,001,0.138871
newsgroups:7680,000,0.133034
newsgroups:7680,005,0.020871
newsgroups:7715,000,0.38779
newsgroups:7715,003,0.382962
newsgroups:7715,002,0.144578
newsgroups:7715,001,0.084669
newsgroups:7750,003,1.0
newsgroups:7785,002,0.422868
newsgroups:7785,004,0.190928
newsgroups:7785,014,0.183282
newsgroups:7785,003,0.10584
newsgroups:7785,017,0.097083
newsgroups:7820,002,1.0
newsgroups:7855,001,1.0
newsgroups:7890,002,1.0
newsgroups:7925,002,0.548944
newsgroups:7925,003,0.15615
newsgroups:7925,010,0.109232
newsgroups:7925,008,0.097758
newsgroups:7925,014,0.087916
newsgroups:7960,003,1.0
newsgroups:7995,011,1.0
newsgroups:8030,014,1.0
newsgroups:8065,014,1.0
newsgroups:8100,000,0.494878
newsgroups:8100,001,0.311209
newsgroups:8100,002,0.193913
newsgroups:8135,003,1.0
newsgroups:8170,001,0.460958
newsgroups:8170,014,0.279386
newsgroups:8170,002,0.173983
newsgroups:8170,003,0.085673
newsgroups:8205,002,1.0
newsgroups:8240,003,1.0
newsgroups:8275,014,1.0
newsgroups:8310,014,1.0
newsgroups:8345,014,0.555171
newsgroups:8345,012,0.156366
newsgroups:8345,002,0.152669
newsgroups:8345,018,0.135794
newsgroups:8380,003,1.0
newsgroups:8415,003,0.639357
newsgroups:8415,002,0.360643
newsgroups:8450,007,1.0
newsgroups:8485,000,1.0
newsgroups:8520,016,1.0
newsgroups:8555,001,1.0
newsgroups:8590,014,0.494727
newsgroups:8590,003,0.312098
newsgroups:8590,006,0.097876
newsgroups:8590,000,0.095298
newsgroups:8625,002,1.0
newsgroups:8660,018,1.0
newsgroups:8695,002,1.0
newsgroups:8730,002,1.0
newsgroups:8765,001,1.0
newsgroups:8800,002,1.0
newsgroups:8835,014,1.0
newsgroups:8870,014,0.459464
newsgroups:8870,003,0.214705
newsgroups:8870,000,0.146289
newsgroups:8870,002,0.093778
newsgroups:8870,001,0.085763
newsgroups:8905,014,0.517102
newsgroups:8905,003,0.274547
newsgroups:8905,001,0.208351
newsgroups:8940,000,1.0
newsgroups:8975,011,1.0
newsgroups:9010,015,1.0
newsgroups:9045,015,0.520175
newsgroups:9045,002,0.322881
newsgroups:9045,014,0.156944
newsgroups:9080,002,0.550379
newsgroups:9080,015,0.449621
newsgroups:9115,002,1.0
newsgroups:9150,004,1.0
newsgroups:9185,015,0.570314
newsgroups:9185,002,0.429686
newsgroups:9220,002,0.499385
newsgroups:9220,015,0.190835
newsgroups:9220,014,0.190035
newsgroups:9220,004,0.119745
newsgroups:9255,002,1.0
newsgroups:9290,001,1.0
